time,weathercode,max_temperature,min_temperature,mean_temperature,apparent_temperature_mean,shortwave_radiation,rainfall,max_wind_speed,max_wind_gust,dominant_Wind_Direction,evapotranspiration,rain_tomorrow,year,month,day
2021-06-03,53,27.3,21.2,23.9,27.5,19.37,3.8,11.4,31.7,224,3.72,1,2021,6,3
2021-06-05,61,25.3,20.8,22.8,26.2,14.65,5.1,11.7,35.3,214,2.75,1,2021,6,5
2021-06-06,53,26.8,20.3,23.3,26.5,20.79,1.3,14.8,36.7,223,3.93,1,2021,6,6
2021-06-07,51,27.1,20.1,23.9,27.3,19.74,0.7,13.5,34.2,221,3.81,1,2021,6,7
2021-06-08,63,26.3,21.8,23.1,26.5,14.79,7.1,11.5,35.3,216,2.84,1,2021,6,8
2021-06-09,61,26.0,21.8,23.3,26.2,15.97,5.3,16.2,43.2,218,3.0,1,2021,6,9
2021-06-10,53,26.5,20.5,23.3,26.0,21.0,2.2,17.9,47.2,222,3.87,1,2021,6,10
2021-06-11,51,26.5,20.6,23.1,25.6,22.2,0.1,17.6,45.7,220,4.08,1,2021,6,11
2021-06-12,53,26.3,20.7,23.2,25.9,20.54,1.8,18.8,51.5,220,3.71,1,2021,6,12
2021-06-13,61,25.5,21.4,22.5,25.3,14.76,8.9,15.9,47.5,224,2.62,1,2021,6,13
2021-06-14,51,25.2,21.0,22.6,25.4,13.6,2.2,15.7,41.4,224,2.52,1,2021,6,14
2021-06-15,53,25.5,21.1,23.0,25.6,19.39,3.2,17.7,47.5,221,3.48,1,2021,6,15
2021-06-16,53,25.8,21.4,23.2,26.0,19.35,4.2,17.5,46.1,229,3.46,1,2021,6,16
2021-06-17,53,26.3,21.3,23.4,26.2,18.59,3.2,17.8,46.1,229,3.44,1,2021,6,17
2021-06-18,51,26.6,20.2,23.3,26.2,21.42,1.2,16.4,41.0,228,3.99,1,2021,6,18
2021-06-19,53,27.2,20.0,23.4,26.3,21.84,1.2,14.6,38.9,224,4.14,1,2021,6,19
2021-06-20,51,26.8,19.8,23.3,26.3,21.63,0.3,13.7,36.4,225,4.09,1,2021,6,20
2021-06-21,51,27.4,20.0,23.7,26.7,21.41,0.3,15.8,38.9,220,4.09,1,2021,6,21
2021-06-22,53,26.2,20.6,23.4,26.3,18.62,3.0,15.6,39.6,213,3.51,1,2021,6,22
2021-06-23,53,27.4,21.5,23.7,26.5,19.8,2.0,16.9,45.7,215,3.79,1,2021,6,23
2021-06-24,53,26.2,21.4,23.4,25.9,18.98,2.0,16.9,43.9,220,3.61,1,2021,6,24
2021-06-25,53,26.8,20.7,23.4,26.0,22.17,1.0,16.6,43.6,221,4.16,1,2021,6,25
2021-06-26,53,26.6,20.6,23.3,25.9,19.73,3.1,17.4,46.8,222,3.72,1,2021,6,26
2021-06-27,53,26.2,21.1,23.2,25.6,17.69,2.9,17.6,49.3,222,3.41,1,2021,6,27
2021-06-28,53,27.1,20.2,23.7,26.8,19.92,1.7,13.9,37.8,220,3.86,1,2021,6,28
2021-06-29,51,28.1,20.1,24.2,27.4,19.97,0.8,12.8,33.8,214,3.99,1,2021,6,29
2021-06-30,53,27.8,21.0,24.1,27.4,19.39,1.4,14.5,37.4,219,3.81,1,2021,6,30
2021-07-01,63,27.8,21.6,23.7,26.5,17.97,4.6,15.0,41.8,214,3.52,1,2021,7,1
2021-07-02,55,26.8,21.6,23.6,26.4,17.46,4.2,16.3,42.1,216,3.41,1,2021,7,2
2021-07-03,51,27.3,21.6,23.9,27.2,17.32,1.2,12.1,34.2,217,3.43,1,2021,7,3
2021-07-04,61,27.9,20.9,23.5,27.1,16.32,7.3,10.5,26.3,209,3.25,1,2021,7,4
2021-07-05,53,28.0,20.8,24.1,27.8,18.62,2.4,8.4,25.6,220,3.69,1,2021,7,5
2021-07-06,61,27.8,21.6,24.1,27.9,18.2,3.7,10.0,29.2,216,3.6,1,2021,7,6
2021-07-07,53,26.6,21.2,23.8,27.1,17.42,1.7,13.2,32.4,219,3.4,1,2021,7,7
2021-07-08,61,27.3,22.0,24.0,27.2,17.33,3.0,13.0,36.4,220,3.4,1,2021,7,8
2021-07-11,53,25.0,21.0,22.8,25.2,14.79,4.4,16.4,58.3,227,2.67,1,2021,7,11
2021-07-12,53,25.5,21.3,22.9,25.7,19.92,6.5,19.9,61.9,231,3.39,1,2021,7,12
2021-07-13,51,26.3,21.6,23.6,26.3,22.09,1.7,20.2,50.8,235,4.01,1,2021,7,13
2021-07-14,51,26.2,21.2,23.5,26.2,19.98,0.8,17.8,46.4,230,3.72,1,2021,7,14
2021-07-15,53,27.1,21.4,23.9,27.5,17.12,1.0,9.4,37.1,218,3.37,1,2021,7,15
2021-07-16,63,26.4,21.3,23.2,26.6,18.49,8.0,15.3,41.0,223,3.45,1,2021,7,16
2021-07-17,51,27.1,21.2,23.8,27.5,18.44,0.3,7.7,23.0,223,3.62,1,2021,7,17
2021-07-18,61,26.1,21.3,23.2,26.2,19.72,6.0,15.4,50.8,222,3.59,1,2021,7,18
2021-07-19,53,26.4,21.4,23.5,26.0,21.06,1.7,18.6,47.9,230,3.87,1,2021,7,19
2021-07-20,51,26.5,21.6,23.6,26.1,21.48,1.0,17.9,46.1,226,4.05,1,2021,7,20
2021-07-21,51,26.3,21.6,23.5,25.9,20.73,2.9,20.9,54.7,236,3.79,1,2021,7,21
2021-07-22,55,26.2,21.3,23.2,25.4,18.51,7.3,20.7,55.8,233,3.4,1,2021,7,22
2021-07-23,53,26.5,21.3,22.8,25.3,17.09,6.0,19.3,62.3,221,3.05,1,2021,7,23
2021-07-24,53,25.0,21.3,22.7,25.4,14.25,6.6,18.2,46.8,217,2.58,1,2021,7,24
2021-07-25,53,25.2,21.4,22.7,25.6,14.4,6.5,15.8,42.5,221,2.59,1,2021,7,25
2021-07-26,63,24.8,21.0,22.4,24.8,12.51,9.0,15.8,49.0,214,2.36,1,2021,7,26
2021-07-27,53,26.6,21.2,23.2,25.8,19.22,3.5,18.3,46.4,224,3.47,1,2021,7,27
2021-07-28,51,26.2,21.5,23.2,26.0,15.74,1.9,14.8,39.6,223,3.01,1,2021,7,28
2021-07-29,51,26.6,21.2,23.5,26.3,19.95,0.6,15.0,46.4,220,3.77,1,2021,7,29
2021-07-30,53,26.8,20.6,23.3,26.2,22.16,2.5,16.9,43.6,224,4.11,1,2021,7,30
2021-07-31,51,27.2,20.7,23.6,26.6,22.87,0.7,15.2,41.0,221,4.29,1,2021,7,31
2021-08-01,53,25.8,21.1,23.3,25.9,20.21,2.7,15.1,41.4,219,3.74,1,2021,8,1
2021-08-02,53,26.0,21.2,23.1,25.5,19.91,2.9,18.9,47.2,223,3.68,1,2021,8,2
2021-08-03,53,26.2,21.2,23.2,25.8,18.77,3.2,15.2,40.3,222,3.52,1,2021,8,3
2021-08-04,53,26.7,21.1,23.5,26.3,19.57,2.9,16.0,38.5,221,3.68,1,2021,8,4
2021-08-05,53,26.5,21.6,23.5,26.3,20.39,3.7,17.1,43.6,222,3.77,1,2021,8,5
2021-08-06,53,26.0,21.6,23.1,25.8,17.52,6.7,17.6,45.7,220,3.25,1,2021,8,6
2021-08-07,61,26.2,21.5,23.1,26.6,16.46,12.9,13.1,31.3,219,3.04,1,2021,8,7
2021-08-08,63,25.7,21.0,22.6,25.6,14.48,11.4,13.2,35.6,220,2.74,1,2021,8,8
2021-08-09,61,25.7,21.1,23.1,25.9,17.51,5.8,15.0,43.2,216,3.3,1,2021,8,9
2021-08-10,61,25.7,21.3,23.1,25.7,18.08,3.9,16.3,42.8,221,3.4,1,2021,8,10
2021-08-11,61,26.2,21.3,23.2,26.3,15.05,4.7,13.2,36.0,216,2.91,1,2021,8,11
2021-08-12,61,25.8,21.0,22.9,25.8,18.02,8.4,17.2,47.9,219,3.18,1,2021,8,12
2021-08-13,55,26.3,20.8,23.2,26.4,14.56,3.9,9.5,27.4,214,2.88,1,2021,8,13
2021-08-14,53,25.7,21.3,23.2,25.6,19.7,2.1,18.5,46.8,228,3.65,0,2021,8,14
2021-08-15,3,25.9,21.0,23.0,25.6,15.13,0.0,13.2,34.9,214,2.96,1,2021,8,15
2021-08-16,51,26.5,20.9,23.4,26.2,20.17,0.8,15.6,40.3,218,3.8,1,2021,8,16
2021-08-17,53,25.7,21.2,23.0,25.6,16.25,2.7,18.1,46.1,215,3.07,1,2021,8,17
2021-08-18,53,25.7,20.9,22.8,25.4,17.56,2.7,16.6,49.3,216,3.25,0,2021,8,18
2021-08-19,2,26.3,19.8,22.8,25.5,17.89,0.0,15.0,39.2,215,3.45,1,2021,8,19
2021-08-20,51,27.2,19.6,23.7,27.0,19.63,0.7,12.8,31.7,228,3.84,1,2021,8,20
2021-08-21,61,26.5,20.6,23.0,26.7,14.66,6.6,9.7,27.0,214,2.86,1,2021,8,21
2021-08-22,61,26.1,20.2,22.3,25.8,11.16,3.1,6.8,22.7,210,2.27,1,2021,8,22
2021-08-23,51,27.1,19.3,23.0,26.1,19.81,0.6,12.8,33.5,226,3.88,1,2021,8,23
2021-08-24,53,27.1,19.2,23.3,26.3,21.52,1.4,13.5,36.7,225,4.16,1,2021,8,24
2021-08-25,53,27.0,20.5,23.2,25.9,18.55,2.0,16.1,43.2,216,3.58,1,2021,8,25
2021-08-26,53,26.1,21.2,23.2,26.0,15.85,2.9,13.7,42.8,220,3.08,1,2021,8,26
2021-08-27,53,25.7,21.3,23.0,25.6,16.44,3.2,18.2,52.6,225,3.0,1,2021,8,27
2021-08-28,55,24.9,20.8,22.6,25.2,16.47,9.1,16.1,52.9,225,2.95,1,2021,8,28
2021-08-30,51,25.0,20.4,22.7,25.3,13.96,1.8,17.1,47.5,219,2.63,1,2021,8,30
2021-08-31,51,26.9,20.4,23.5,26.5,21.91,0.2,14.7,38.5,221,4.15,1,2021,8,31
2021-09-01,53,27.0,20.8,23.4,26.4,19.39,3.4,15.4,41.0,219,3.68,1,2021,9,1
2021-09-02,53,25.4,21.4,22.9,25.7,14.18,2.7,15.8,42.5,216,2.73,1,2021,9,2
2021-09-03,51,26.0,21.0,22.9,25.5,14.97,1.0,14.8,39.6,217,2.98,1,2021,9,3
2021-09-04,53,25.9,20.9,23.0,25.4,20.02,2.0,17.4,45.0,219,3.68,1,2021,9,4
2021-09-05,53,25.2,21.1,22.7,25.3,16.09,3.7,17.1,52.9,223,2.9,1,2021,9,5
2021-09-06,53,25.4,21.1,22.6,25.2,13.11,4.4,15.5,50.4,219,2.45,1,2021,9,6
2021-09-07,51,26.9,20.8,23.3,26.1,20.08,0.6,17.6,44.6,224,3.79,1,2021,9,7
2021-09-08,53,27.0,20.7,23.4,26.2,20.94,2.3,16.9,42.8,220,4.01,0,2021,9,8
2021-09-09,3,27.4,20.5,23.5,26.6,20.74,0.0,12.9,34.6,225,4.06,1,2021,9,9
2021-09-10,53,27.2,20.7,23.6,26.5,20.61,2.3,15.9,41.8,219,3.95,1,2021,9,10
2021-09-11,51,26.7,21.0,23.4,25.7,18.69,1.1,18.4,46.1,220,3.63,1,2021,9,11
2021-09-12,51,26.4,20.9,23.4,25.5,21.34,0.3,19.4,49.0,221,4.05,1,2021,9,12
2021-09-13,53,26.7,21.7,23.5,26.4,20.05,4.0,16.3,42.5,221,3.76,1,2021,9,13
2021-09-14,53,27.4,21.9,24.0,27.4,19.7,3.1,15.1,40.3,220,3.76,1,2021,9,14
2021-09-15,61,27.1,21.8,23.9,27.0,18.6,2.9,13.7,39.2,218,3.61,1,2021,9,15
2021-09-16,53,26.0,21.4,23.4,27.0,15.9,2.6,10.4,30.6,217,3.07,1,2021,9,16
2021-09-17,55,26.9,21.4,24.1,27.8,19.17,3.3,12.2,32.8,219,3.77,1,2021,9,17
2021-09-18,61,27.8,21.3,23.7,27.6,18.44,5.9,11.1,32.0,221,3.61,1,2021,9,18
2021-09-19,51,28.3,21.5,24.5,28.4,19.83,0.3,10.3,27.7,225,4.02,1,2021,9,19
2021-09-20,61,27.7,21.6,24.0,27.9,19.13,3.6,9.3,29.5,227,3.74,1,2021,9,20
2021-09-21,53,26.6,21.5,23.4,26.5,17.83,2.1,14.2,40.3,217,3.44,1,2021,9,21
2021-09-22,51,28.2,21.4,24.3,28.0,18.72,0.7,11.0,31.7,226,3.79,1,2021,9,22
2021-09-23,51,27.7,21.3,24.1,27.2,20.66,1.6,16.2,43.6,220,4.07,1,2021,9,23
2021-09-24,61,28.3,21.2,23.8,27.7,18.05,5.2,8.0,28.4,225,3.61,1,2021,9,24
2021-09-25,61,26.3,21.4,23.4,26.7,19.5,6.1,14.4,41.0,221,3.62,1,2021,9,25
2021-09-26,61,26.4,21.0,23.4,26.2,19.1,9.1,18.4,61.2,228,3.6,1,2021,9,26
2021-09-29,2,26.6,19.8,23.1,26.2,17.36,0.0,13.8,44.3,222,3.37,1,2021,9,29
2021-09-30,61,26.3,20.6,23.1,26.9,15.43,6.6,10.3,28.8,227,3.01,1,2021,9,30
2021-10-02,61,27.0,19.2,23.2,27.1,20.94,3.0,8.3,24.1,231,4.04,1,2021,10,2
2021-10-03,61,27.2,21.2,23.5,27.6,19.26,5.5,9.9,32.4,223,3.64,1,2021,10,3
2021-10-04,55,26.1,21.3,22.9,26.3,12.19,2.5,13.0,35.3,218,2.41,1,2021,10,4
2021-10-06,51,26.3,20.9,23.1,25.9,16.7,1.4,17.4,46.8,211,3.2,0,2021,10,6
2021-10-07,2,27.4,20.4,23.7,26.8,20.53,0.0,15.6,39.6,216,3.97,1,2021,10,7
2021-10-08,51,27.2,20.5,23.6,26.6,20.27,0.7,16.6,43.2,216,3.91,1,2021,10,8
2021-10-09,51,26.2,20.7,23.2,26.0,17.41,1.4,16.3,42.5,226,3.32,1,2021,10,9
2021-10-10,55,26.8,21.5,23.4,26.6,15.84,4.5,16.9,42.1,228,2.99,1,2021,10,10
2021-10-11,55,24.7,21.3,22.4,25.4,13.14,6.3,13.4,46.4,224,2.41,1,2021,10,11
2021-10-12,63,24.9,20.9,22.4,25.5,11.17,6.3,15.7,46.8,217,2.12,1,2021,10,12
2021-10-13,53,26.5,20.5,23.1,25.9,20.06,1.7,17.0,43.9,227,3.73,1,2021,10,13
2021-10-14,53,26.7,20.2,23.5,26.7,22.33,2.5,16.1,43.6,219,4.1,1,2021,10,14
2021-10-15,51,27.3,21.7,24.0,26.9,19.95,1.0,19.0,46.8,217,3.8,1,2021,10,15
2021-10-16,63,26.3,21.8,23.4,25.8,16.33,4.5,20.6,61.2,215,3.12,1,2021,10,16
2021-10-17,53,26.3,21.1,23.3,25.8,18.26,2.7,21.6,55.1,230,3.41,1,2021,10,17
2021-10-18,53,26.0,20.9,23.0,25.8,18.07,3.2,17.1,45.0,224,3.33,1,2021,10,18
2021-10-19,51,27.2,21.0,23.7,27.5,18.82,1.7,10.8,29.9,232,3.68,1,2021,10,19
2021-10-22,63,27.6,20.5,23.4,27.7,17.53,14.2,6.0,25.2,223,3.47,1,2021,10,22
2021-10-24,55,25.7,19.9,22.7,26.3,18.33,6.1,11.6,32.8,238,3.38,1,2021,10,24
2021-10-25,53,26.4,20.3,22.9,26.7,13.35,3.7,6.3,20.2,285,2.72,1,2021,10,25
2021-10-26,55,25.9,21.1,22.8,26.8,15.34,8.0,8.7,27.7,311,2.95,1,2021,10,26
2021-10-27,61,26.0,19.8,22.5,26.3,11.33,8.0,4.7,18.7,356,2.34,1,2021,10,27
2021-11-04,61,26.3,20.8,22.9,26.6,16.03,5.5,9.2,32.4,226,3.11,1,2021,11,4
2021-11-05,55,26.4,20.8,22.4,26.2,10.44,7.2,4.8,26.3,200,2.1,1,2021,11,5
2021-11-11,53,25.5,19.8,22.7,25.8,16.55,3.9,12.4,34.9,224,3.1,1,2021,11,11
2021-11-12,61,25.4,20.6,22.3,25.0,13.58,6.9,14.1,43.2,215,2.5,1,2021,11,12
2021-11-14,51,24.6,20.5,22.4,25.3,12.56,2.7,15.0,46.8,214,2.39,1,2021,11,14
2021-11-15,63,25.6,20.5,22.5,25.7,14.8,8.2,13.9,42.1,220,2.71,1,2021,11,15
2021-11-16,63,25.5,20.7,22.5,26.0,12.18,13.2,12.0,35.3,214,2.34,1,2021,11,16
2021-11-17,61,26.1,20.8,22.5,26.3,12.7,5.9,9.4,29.5,238,2.47,1,2021,11,17
2021-11-18,53,25.5,20.5,22.5,26.0,13.65,3.0,10.4,37.1,224,2.57,1,2021,11,18
2021-11-19,53,26.0,20.3,22.8,25.6,15.22,1.8,13.9,37.4,211,2.96,0,2021,11,19
2021-11-22,51,26.1,18.2,22.6,25.5,17.54,0.4,9.0,24.5,28,3.43,1,2021,11,22
2021-11-24,63,25.4,21.3,22.6,26.5,10.35,10.7,9.8,36.7,37,2.01,1,2021,11,24
2021-11-26,63,26.4,20.7,22.9,27.0,14.21,12.0,6.3,21.2,26,2.76,1,2021,11,26
2021-11-30,63,26.4,19.6,22.7,26.8,17.5,12.8,6.5,27.7,66,3.36,0,2021,11,30
2021-12-01,3,26.5,19.4,23.0,26.6,17.42,0.0,5.9,20.9,85,3.37,1,2021,12,1
2021-12-02,51,26.6,20.6,23.2,26.9,18.42,1.5,8.4,24.8,346,3.55,1,2021,12,2
2021-12-03,51,27.2,21.0,23.7,27.8,17.65,1.4,8.2,24.5,297,3.44,1,2021,12,3
2021-12-04,51,26.9,21.5,23.7,27.7,18.34,0.6,8.8,24.1,280,3.58,1,2021,12,4
2021-12-05,53,27.0,20.6,23.3,27.5,18.1,1.4,7.4,23.0,333,3.54,1,2021,12,5
2021-12-06,53,26.2,20.0,22.9,26.8,14.66,3.1,6.7,21.6,8,2.86,0,2021,12,6
2021-12-07,2,26.9,18.9,22.8,25.6,20.28,0.0,10.9,29.9,56,3.94,1,2021,12,7
2021-12-08,51,26.6,18.6,23.2,26.8,15.2,1.7,7.2,28.8,59,3.01,1,2021,12,8
2021-12-09,53,27.2,18.6,22.5,25.4,17.32,2.2,12.4,33.8,73,3.35,0,2021,12,9
2021-12-10,2,26.1,19.2,22.9,25.8,18.07,0.0,11.0,32.4,65,3.43,0,2021,12,10
2021-12-11,1,26.7,20.6,23.3,26.1,18.31,0.0,14.8,35.3,62,3.54,0,2021,12,11
2021-12-12,3,26.3,20.4,23.2,26.3,17.23,0.0,13.0,37.8,65,3.3,1,2021,12,12
2021-12-13,53,24.9,21.1,22.2,25.2,9.91,2.0,11.1,36.4,63,1.98,1,2021,12,13
2021-12-14,53,24.9,21.0,22.3,25.3,10.91,4.8,13.5,38.2,65,2.16,1,2021,12,14
2021-12-15,53,25.0,19.8,22.2,25.4,9.77,3.3,10.1,28.4,60,1.98,1,2021,12,15
2021-12-16,55,25.7,19.6,22.6,25.9,15.61,2.0,9.0,27.4,43,2.95,1,2021,12,16
2021-12-17,51,26.0,20.4,22.6,25.6,13.67,1.6,11.5,29.2,46,2.73,1,2021,12,17
2021-12-18,61,26.1,20.7,22.7,26.1,14.91,3.5,10.5,29.9,34,2.81,1,2021,12,18
2021-12-19,51,25.5,20.1,22.4,24.9,13.81,0.1,11.5,32.4,39,2.72,0,2021,12,19
2021-12-20,2,25.8,19.6,22.6,25.3,16.57,0.0,11.2,30.6,43,3.19,0,2021,12,20
2021-12-21,1,26.6,20.0,23.0,26.0,17.97,0.0,9.1,26.3,37,3.48,0,2021,12,21
2021-12-22,1,27.0,19.6,23.2,26.2,19.87,0.0,8.7,23.8,39,3.89,0,2021,12,22
2021-12-23,3,26.2,18.3,22.5,25.1,17.77,0.0,9.2,25.6,31,3.48,0,2021,12,23
2021-12-28,1,25.8,18.1,21.6,23.4,19.85,0.0,11.6,32.4,66,3.8,0,2021,12,28
2021-12-29,2,26.3,18.6,22.6,25.1,17.6,0.0,11.5,31.0,57,3.47,1,2021,12,29
2021-12-30,51,26.1,20.0,22.8,25.9,17.07,0.9,9.2,33.8,68,3.24,1,2021,12,30
2021-12-31,61,26.4,20.9,23.0,26.3,17.32,1.8,7.7,33.5,66,3.35,1,2021,12,31
2022-01-01,53,25.9,21.1,22.6,26.2,15.07,2.5,7.2,34.9,72,2.93,1,2022,1,1
2022-01-02,51,25.4,20.9,22.6,25.1,14.5,1.2,13.5,37.8,28,2.77,1,2022,1,2
2022-01-03,53,25.1,20.8,22.2,24.8,13.6,2.2,13.8,40.0,38,2.59,1,2022,1,3
2022-01-04,51,24.0,21.0,22.1,24.6,11.03,1.7,15.9,36.4,42,2.12,1,2022,1,4
2022-01-05,51,24.4,21.0,22.3,25.1,11.2,0.5,12.1,31.0,49,2.17,0,2022,1,5
2022-01-06,2,26.3,19.8,23.0,25.9,17.09,0.0,16.1,38.5,34,3.26,0,2022,1,6
2022-01-07,1,27.2,19.3,23.1,26.2,18.39,0.0,11.3,29.5,24,3.56,1,2022,1,7
2022-01-08,53,26.4,20.0,22.7,25.5,17.03,1.8,11.5,32.4,39,3.24,0,2022,1,8
2022-01-09,3,25.6,20.7,22.8,25.2,14.75,0.0,12.8,33.8,34,2.95,1,2022,1,9
2022-01-11,51,26.4,19.4,22.8,25.9,16.76,0.7,8.7,24.8,35,3.27,1,2022,1,11
2022-01-12,51,27.1,20.4,23.6,27.4,18.21,0.9,6.1,20.9,30,3.54,1,2022,1,12
2022-01-13,51,27.3,20.1,23.5,27.2,17.47,0.8,7.2,20.2,72,3.47,1,2022,1,13
2022-01-14,51,27.8,20.1,23.7,26.7,18.29,0.1,12.8,20.9,335,3.67,0,2022,1,14
2022-01-15,1,28.0,19.6,23.9,27.1,20.84,0.0,9.2,26.6,34,4.16,1,2022,1,15
2022-01-16,51,26.7,21.1,23.2,25.9,18.37,1.1,14.5,39.2,28,3.53,1,2022,1,16
2022-01-17,51,26.8,20.0,23.1,25.5,18.88,0.2,13.7,38.2,30,3.69,1,2022,1,17
2022-01-18,51,26.2,20.6,23.1,25.4,20.22,0.4,16.3,39.2,36,3.82,0,2022,1,18
2022-01-19,2,26.4,18.6,22.7,24.6,18.97,0.0,14.9,40.3,47,3.79,0,2022,1,19
2022-01-22,1,29.0,18.1,23.1,23.0,24.63,0.0,11.0,31.3,35,5.11,0,2022,1,22
2022-01-26,51,28.1,18.6,23.2,25.3,22.62,0.1,6.2,23.8,86,4.51,0,2022,1,26
2022-01-29,51,28.8,21.1,24.5,28.3,19.29,0.5,7.2,23.0,47,3.91,0,2022,1,29
2022-01-30,3,28.9,21.2,24.6,27.9,19.7,0.0,8.4,24.5,64,4.01,1,2022,1,30
2022-01-31,51,26.7,20.1,23.4,26.5,16.02,1.2,8.2,28.4,28,3.18,0,2022,1,31
2022-02-05,1,29.9,18.2,23.8,25.6,24.43,0.0,11.8,31.0,38,5.13,0,2022,2,5
2022-02-07,51,26.5,18.3,22.5,24.6,15.79,2.2,13.5,38.2,40,3.2,0,2022,2,7
2022-02-10,61,25.8,19.7,22.3,25.2,12.71,12.7,10.1,28.4,66,2.53,1,2022,2,10
2022-02-12,53,25.4,21.2,22.9,26.6,11.05,3.2,5.5,19.4,38,2.24,1,2022,2,12
2022-02-14,51,25.6,18.9,22.1,24.5,18.1,0.8,11.5,32.0,40,3.4,0,2022,2,14
2022-02-18,51,26.9,18.4,23.3,26.6,18.99,0.7,6.0,19.1,32,3.72,1,2022,2,18
2022-02-19,55,25.6,20.6,22.8,26.2,14.37,2.2,9.7,25.2,31,2.76,1,2022,2,19
2022-02-20,51,27.8,20.2,23.9,27.8,20.17,1.1,8.0,23.0,62,3.96,0,2022,2,20
2022-02-21,1,28.2,20.2,23.9,27.7,21.6,0.0,8.7,25.9,76,4.3,0,2022,2,21
2022-02-22,1,28.5,18.1,23.2,26.1,22.66,0.0,9.4,24.8,32,4.56,1,2022,2,22
2022-02-24,53,26.8,20.3,22.9,25.6,18.73,2.8,11.1,31.3,25,3.58,1,2022,2,24
2022-02-25,51,26.6,20.3,23.2,26.0,21.63,0.6,9.2,28.1,26,4.16,1,2022,2,25
2022-02-26,53,27.4,21.2,23.4,26.6,20.01,1.6,10.0,30.6,27,3.9,0,2022,2,26
2022-02-27,1,26.9,19.7,23.0,25.3,22.05,0.0,14.5,38.2,31,4.3,1,2022,2,27
2022-02-28,51,26.8,19.6,23.0,25.4,21.76,0.5,12.7,35.3,35,4.24,0,2022,2,28
2022-03-01,2,27.0,19.3,22.9,24.7,19.39,0.0,16.0,38.5,34,3.96,1,2022,3,1
2022-03-02,51,24.9,19.8,22.4,24.5,12.33,0.7,16.1,42.1,31,2.55,1,2022,3,2
2022-03-03,51,24.6,20.7,22.4,24.8,13.93,0.8,14.1,37.4,42,2.81,1,2022,3,3
2022-03-04,61,27.0,20.8,22.8,26.3,16.68,4.9,14.3,37.1,110,3.21,1,2022,3,4
2022-03-05,51,27.6,20.8,23.9,27.3,20.29,0.3,11.0,29.2,85,4.03,0,2022,3,5
2022-03-06,2,28.8,19.7,24.4,27.5,23.32,0.0,9.4,26.3,114,4.71,1,2022,3,6
2022-03-07,51,28.7,19.3,24.4,28.3,23.9,0.7,5.7,18.7,17,4.8,1,2022,3,7
2022-03-08,51,28.1,20.3,24.0,27.7,22.24,0.7,8.2,27.4,30,4.42,0,2022,3,8
2022-03-09,0,29.0,19.2,23.9,26.7,25.47,0.0,11.2,31.3,29,5.15,0,2022,3,9
2022-03-10,1,29.8,18.6,24.5,27.7,25.41,0.0,8.8,25.9,37,5.14,0,2022,3,10
2022-03-11,2,29.0,20.2,24.5,27.7,22.49,0.0,11.6,32.8,41,4.64,1,2022,3,11
2022-03-12,61,28.0,20.4,23.6,27.2,18.39,6.3,9.2,29.5,38,3.69,1,2022,3,12
2022-03-13,51,28.0,20.2,23.9,27.2,19.74,1.1,12.0,32.0,29,3.97,0,2022,3,13
2022-03-14,2,28.6,20.2,24.3,27.6,22.5,0.0,11.2,30.6,38,4.62,0,2022,3,14
2022-03-15,2,29.1,20.9,24.6,27.9,20.12,0.0,6.9,21.6,156,4.19,0,2022,3,15
2022-03-16,3,27.4,21.7,24.4,27.4,15.25,0.0,9.1,26.3,198,3.26,1,2022,3,16
2022-03-17,51,27.9,21.2,24.1,27.2,13.81,0.1,10.4,26.6,217,3.03,1,2022,3,17
2022-03-18,53,28.6,21.2,24.4,27.9,18.99,2.0,13.0,33.1,217,3.9,1,2022,3,18
2022-03-19,53,27.9,21.1,24.0,26.9,20.04,2.5,14.8,38.5,221,4.04,1,2022,3,19
2022-03-20,53,27.9,19.9,23.8,26.6,21.36,2.5,16.8,42.8,222,4.24,1,2022,3,20
2022-03-21,51,29.1,19.7,24.5,27.7,22.17,0.3,11.8,32.8,221,4.59,1,2022,3,21
2022-03-22,51,29.2,20.6,24.9,28.5,22.23,0.9,10.9,31.3,212,4.54,1,2022,3,22
2022-03-23,51,28.4,21.8,24.6,28.7,19.39,1.7,7.3,23.0,206,3.94,1,2022,3,23
2022-03-24,53,27.3,21.5,23.9,27.8,16.02,2.9,9.8,27.4,210,3.2,1,2022,3,24
2022-03-25,51,28.1,21.0,24.2,28.1,19.5,2.8,7.6,24.1,206,3.92,1,2022,3,25
2022-03-26,53,28.8,20.9,24.5,28.7,21.88,2.2,5.5,21.2,129,4.4,1,2022,3,26
2022-03-27,51,29.4,21.1,25.1,29.3,23.47,1.4,5.1,24.1,98,4.73,1,2022,3,27
2022-03-28,53,30.0,20.7,25.4,29.5,22.84,2.4,5.4,23.8,141,4.68,1,2022,3,28
2022-03-29,55,29.9,20.7,25.2,29.4,23.58,2.1,6.6,22.3,178,4.83,1,2022,3,29
2022-03-30,61,29.1,21.1,24.4,28.6,22.01,6.3,7.3,24.8,236,4.4,1,2022,3,30
2022-03-31,53,29.2,21.0,24.8,28.8,22.35,1.8,6.4,27.0,204,4.51,1,2022,3,31
2022-04-01,51,29.2,21.2,25.0,28.7,21.74,1.1,5.8,23.4,214,4.45,1,2022,4,1
2022-04-02,63,28.3,21.4,24.1,28.1,20.68,14.0,7.0,26.6,242,4.12,1,2022,4,2
